1.313890000000000002e+00,-2.036300000000004495e-01
1.313748266887373450e+00,-2.034052279729140211e-01
1.313323316197534840e+00,-2.027288390976789978e-01
1.312615893438393355e+00,-2.015956881770383791e-01
1.311627239669852063e+00,-2.000006887196429939e-01
1.310359089326568194e+00,-1.979438775964211528e-01
1.308813667175164230e+00,-1.954341704572233052e-01
1.306993684411231316e+00,-1.924882000496763723e-01
1.304902333902972167e+00,-1.891329511570916666e-01
1.302543284589823713e+00,-1.853940275064321908e-01
1.299920675045891372e+00,-1.812986109015145564e-01
1.297039106219484372e+00,-1.768735149812120100e-01
1.293903633361487504e+00,-1.721461831192738490e-01
1.290519757156734615e+00,-1.671526591156117791e-01
1.286893414073937869e+00,-1.619368101263807536e-01
1.283030965951103886e+00,-1.565374779235650660e-01
1.278939188834709029e+00,-1.509878087390741641e-01
1.274625261092210859e+00,-1.453194882348943784e-01
1.270096750818751730e+00,-1.395624849334590467e-01
1.265361602560149512e+00,-1.337473935349289822e-01
1.260428123375464171e+00,-1.279054701196780663e-01
1.255304968263593279e+00,-1.220662582760563136e-01
1.250001124979462475e+00,-1.162571102311977800e-01
1.244525898266450437e+00,-1.105017820790639149e-01
1.238888893532706259e+00,-1.048197671745989129e-01
1.233099999999999863e+00,-9.922976736786778829e-02
1.227169373354667137e+00,-9.375090486152744262e-02
1.221107417931084349e+00,-8.840074075238579798e-02
1.214924768458930826e+00,-8.319551071904483786e-02
1.208632271406258951e+00,-7.814832903936830277e-02
1.202240965951103968e+00,-7.326801290672002587e-02
1.195762064615014664e+00,-6.856266680263375934e-02
1.189206933592479754e+00,-6.404377653255249880e-02
1.182587072810761253e+00,-5.972180129088283662e-02
1.175914095755114408e+00,-5.560503844870225143e-02
1.169199709094787432e+00,-5.169905170528654031e-02
1.162455692145546449e+00,-4.800328898060893940e-02
1.155693876204752835e+00,-4.451536837349549108e-02
1.148926123795247278e+00,-4.124204142098049364e-02
1.142164307854453442e+00,-3.819281519662737212e-02
1.135420290905212459e+00,-3.536747354602880894e-02
1.128705904244885483e+00,-3.275932458935117142e-02
1.122032927189238638e+00,-3.036437309892860495e-02
1.115413066407520137e+00,-2.818096013757726351e-02
1.108857935384985227e+00,-2.620691762452879645e-02
1.102379034048895923e+00,-2.443955106346704445e-02
1.095987728593741162e+00,-2.287314527383116358e-02
1.089695231541069287e+00,-2.149815126723792283e-02
1.083512582068915542e+00,-2.030622551199967596e-02
1.077450626645332754e+00,-1.929237272523922839e-02
1.071520000000000028e+00,-1.844790256357096286e-02
1.065731106467293632e+00,-1.775649775308585712e-02
