NACA0012
1.000000	-0.000000
0.980000	0.002870
0.960000	0.005667
0.940000	0.008395
0.920000	0.011055
0.900000	0.013650
0.880000	0.016183
0.860000	0.018655
0.840000	0.021066
0.820000	0.023420
0.800000	0.025715
0.780000	0.027953
0.760000	0.030135
0.740000	0.032260
0.720000	0.034327
0.700000	0.036337
0.680000	0.038287
0.660000	0.040178
0.640000	0.042007
0.620000	0.043772
0.600000	0.045470
0.580000	0.047100
0.560000	0.048658
0.540000	0.050140
0.520000	0.051543
0.500000	0.052862
0.480000	0.054091
0.460000	0.055226
0.440000	0.056260
0.420000	0.057186
0.400000	0.057998
0.380000	0.058686
0.360000	0.059242
0.340000	0.059655
0.320000	0.059915
0.300000	0.060007
0.280000	0.059918
0.260000	0.059631
0.240000	0.059127
0.220000	0.058383
0.200000	0.057373
0.180000	0.056065
0.160000	0.054417
0.140000	0.052379
0.120000	0.049882
0.100000	0.046828
0.080000	0.043072
0.060000	0.038376
0.040000	0.032277
0.020000	0.023598
0.000000	0.000000
0.020000	-0.023598
0.040000	-0.032277
0.060000	-0.038376
0.080000	-0.043072
0.100000	-0.046828
0.120000	-0.049882
0.140000	-0.052379
0.160000	-0.054417
0.180000	-0.056065
0.200000	-0.057373
0.220000	-0.058383
0.240000	-0.059127
0.260000	-0.059631
0.280000	-0.059918
0.300000	-0.060007
0.320000	-0.059915
0.340000	-0.059655
0.360000	-0.059242
0.380000	-0.058686
0.400000	-0.057998
0.420000	-0.057186
0.440000	-0.056260
0.460000	-0.055226
0.480000	-0.054091
0.500000	-0.052862
0.520000	-0.051543
0.540000	-0.050140
0.560000	-0.048658
0.580000	-0.047100
0.600000	-0.045470
0.620000	-0.043772
0.640000	-0.042007
0.660000	-0.040178
0.680000	-0.038287
0.700000	-0.036337
0.720000	-0.034327
0.740000	-0.032260
0.760000	-0.030135
0.780000	-0.027953
0.800000	-0.025715
0.820000	-0.023420
0.840000	-0.021066
0.860000	-0.018655
0.880000	-0.016183
0.900000	-0.013650
0.920000	-0.011055
0.940000	-0.008395
0.960000	-0.005667
0.980000	-0.002870
1.000000	0.000000
