S1223
 1.00000     0.00000
 0.99103     0.00784
 0.97802     0.01835
 0.96261     0.02680
 0.94323     0.03502
 0.91930     0.04356
 0.89079     0.05235
 0.85856     0.06113
 0.82381     0.06959
 0.78742     0.07760
 0.74999     0.08512
 0.71190     0.09213
 0.67331     0.09864
 0.63433     0.10466
 0.59499     0.11025
 0.55540     0.11542
 0.51556     0.12020
 0.47594     0.12455
 0.43691     0.12839
 0.39897     0.13154
 0.36239     0.13382
 0.32727     0.13507
 0.29380     0.13526
 0.26298     0.13413
 0.23369     0.13144
 0.20520     0.12719
 0.17753     0.12140
 0.15063     0.11416
 0.12508     0.10568
 0.10156     0.09630
 0.08059     0.08633
 0.06256     0.07625
 0.04762     0.06646
 0.03552     0.05724
 0.02596     0.04872
 0.01853     0.04078
 0.01277     0.03330
 0.00833     0.02630
 0.00500     0.01979
 0.00259     0.01372
 0.00098     0.00806
 0.00013     0.00283
 0.00003    -0.00207
 0.00068    -0.00682
 0.00246    -0.01098
 0.00619    -0.01366
 0.01123    -0.01502
 0.01719    -0.01550
 0.02435    -0.01576
 0.03302    -0.01582
 0.04390    -0.01544
 0.05829    -0.01458
 0.07754    -0.01302
 0.10295    -0.01040
 0.13352    -0.00658
 0.16679    -0.00133
 0.20387     0.00556
 0.24384     0.01316
 0.28373     0.02055
 0.32309     0.02747
 0.36202     0.03383
 0.40063     0.03957
 0.43901     0.04467
 0.47719     0.04910
 0.51512     0.05282
 0.55289     0.05580
 0.59047     0.05802
 0.62777     0.05944
 0.66474     0.06002
 0.70133     0.05974
 0.73744     0.05854
 0.77288     0.05640
 0.80748     0.05328
 0.84096     0.04915
 0.87283     0.04405
 0.90248     0.03804
 0.92915     0.03131
 0.95223     0.02400
 0.97196     0.01595
 0.98931     0.00672
 1.00000     0.00000
